Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
25618,31517.97316,10.16.2015 18:19:37,3106.075372,10,1,0.055201054,4.199773312,3.989516234,2.009444141,15.5616998,7.179246866,0,0.105911374,0,0,0
25619,31518.97324,10.16.2015 18:19:38,3107.075457,10,1,0.054838385,4.199934959,3.989531535,2.009444141,15.56176407,7.179246866,0,0.105911374,0,0,0
25620,31519.9883,10.16.2015 18:19:39,3108.090516,10,1,0.054838385,4.199773312,3.989546826,2.009444141,15.56182829,7.179246866,-3.23296E-05,0.105911374,0,0,0
25621,31520.98879,10.16.2015 18:19:40,3109.091002,10,1,0.055201054,4.199934959,3.989562346,2.009444141,15.56189347,7.179246866,3.23296E-05,0.105911374,0,0,0
25622,31522.0042,10.16.2015 18:19:41,3110.106414,10,1,0.055019721,4.199934959,3.989577872,2.009444141,15.56195868,7.179246866,3.23296E-05,0.105911374,0,0,0
25623,31523.01969,10.16.2015 18:19:42,3111.121903,10,1,0.054838385,4.199773312,3.989593364,2.009444141,15.56202374,7.179246866,3.24249E-05,0.105911374,0,0,0
25624,31524.03564,10.16.2015 18:19:43,3112.137859,10,1,0.054838385,4.199934959,3.989608851,2.009444141,15.56208879,7.179246866,0,0.105911374,0,0,0
25625,31525.03567,10.16.2015 18:19:44,3113.137891,10,1,0.054838385,4.199934959,3.989624081,2.009444141,15.56215275,7.179246866,0,0.105911374,0,0,0
25626,31526.05059,10.16.2015 18:19:45,3114.15281,10,1,0.054838385,4.199934959,3.989639532,2.009444141,15.56221764,7.179246866,3.23296E-05,0.105911374,0,0,0
25627,31527.05089,10.16.2015 18:19:46,3115.153104,10,1,0.054838385,4.199773312,3.989654761,2.009444141,15.5622816,7.179246866,0,0.105911374,0,0,0
25628,31528.05097,10.16.2015 18:19:47,3116.153187,10,1,0.054475721,4.199773312,3.989669954,2.009444141,15.56234541,7.179246866,0,0.105911374,0,0,0
25629,31529.06675,10.16.2015 18:19:48,3117.168971,10,1,0.054657053,4.199934959,3.989685394,2.009444141,15.56241025,7.179246866,3.23296E-05,0.105911374,0,0,0
25630,31530.08219,10.16.2015 18:19:49,3118.184412,10,1,0.054657053,4.199773312,3.989700807,2.009444141,15.56247499,7.179246866,0,0.105911374,0,0,0
25631,31531.08232,10.16.2015 18:19:50,3119.184532,10,1,0.054657053,4.199934959,3.989715987,2.009444141,15.56253874,7.179246866,-3.24249E-05,0.105911374,0,0,0
25632,31532.09798,10.16.2015 18:19:51,3120.200201,10,1,0.054657053,4.199934959,3.989731375,2.009444141,15.56260337,7.179246866,3.23296E-05,0.105911374,0,0,0
25633,31533.09801,10.16.2015 18:19:52,3121.200225,10,1,0.054475721,4.199773312,3.989746522,2.009444141,15.56266698,7.179246866,-3.23296E-05,0.105911374,0,0,0
25634,31534.09801,10.16.2015 18:19:53,3122.200228,10,1,0.054475721,4.199773312,3.989761663,2.009444141,15.56273057,7.179246866,-3.23296E-05,0.105911374,0,0,0
25635,31535.1136,10.16.2015 18:19:54,3123.215812,10,1,0.054657053,4.199934959,3.989777018,2.009444141,15.56279506,7.179246866,-3.24249E-05,0.105911374,0,0,0
25636,31536.12904,10.16.2015 18:19:55,3124.231259,10,1,0.054294385,4.199934959,3.989792386,2.009444141,15.56285961,7.179246866,3.23296E-05,0.105911374,0,0,0
25637,31537.12937,10.16.2015 18:19:56,3125.231584,10,1,0.054294385,4.199773312,3.989807493,2.009444141,15.56292305,7.179246866,0,0.105911374,0,0,0
25638,31538.14479,10.16.2015 18:19:57,3126.247005,10,1,0.054657053,4.199934959,3.989822814,2.009444141,15.5629874,7.179246866,0,0.105911374,0,0,0
25639,31539.14484,10.16.2015 18:19:58,3127.247055,10,1,0.054294385,4.199934959,3.989837897,2.009444141,15.56305075,7.179246866,-3.24249E-05,0.105911374,0,0,0
25640,31540.16032,10.16.2015 18:19:59,3128.262539,10,1,0.054113053,4.199773312,3.989853208,2.009444141,15.56311505,7.179246866,-3.23296E-05,0.105911374,0,0,0
25641,31541.1604,10.16.2015 18:20:00,3129.262613,10,1,0.054294385,4.199773312,3.989868272,2.009444141,15.56317832,7.179246866,0,0.105911374,0,0,0
25642,31542.1752,10.16.2015 18:20:01,3130.277419,10,1,0.054475721,4.199773312,3.989883558,2.009444141,15.56324252,7.179246866,0,0.105911374,0,0,0
25643,31543.17598,10.16.2015 18:20:02,3131.278198,10,1,0.053931717,4.199934959,3.989898605,2.009444141,15.56330571,7.179246866,3.23296E-05,0.105911374,0,0,0
25644,31544.1916,10.16.2015 18:20:03,3132.293821,10,1,0.054113053,4.199773312,3.989913872,2.009444141,15.56336983,7.179246866,-3.23296E-05,0.105911374,0,0,0
25645,31545.20722,10.16.2015 18:20:04,3133.309435,10,1,0.054294385,4.199773312,3.989929129,2.009444141,15.56343391,7.179246866,-3.23296E-05,0.105911374,0,0,0
25646,31546.22285,10.16.2015 18:20:05,3134.325068,10,1,0.053931717,4.199934959,3.989944366,2.009444141,15.5634979,7.179246866,0,0.105911374,0,0,0
25647,31547.22293,10.16.2015 18:20:06,3135.325142,10,1,0.054113053,4.199934959,3.989959353,2.009444141,15.56356085,7.179246866,0,0.105911374,0,0,0
25648,31548.23833,10.16.2015 18:20:07,3136.34055,10,1,0.053931717,4.199934959,3.989974583,2.009444141,15.56362481,7.179246866,3.23296E-05,0.105911374,0,0,0
25649,31549.23835,10.16.2015 18:20:08,3137.340565,10,1,0.053931717,4.199934959,3.989989571,2.009444141,15.56368776,7.179246866,3.23296E-05,0.105911374,0,0,0
25650,31550.25403,10.16.2015 18:20:09,3138.356251,10,1,0.053931717,4.199773312,3.990004768,2.009444141,15.56375158,7.179246866,0,0.105911374,0,0,0
25651,31551.26964,10.16.2015 18:20:10,3139.371853,10,1,0.053750385,4.199934959,3.990019956,2.009444141,15.56381537,7.179246866,0,0.105911374,0,0,0
25652,31552.2697,10.16.2015 18:20:11,3140.371917,10,1,0.053931717,4.199934959,3.990034897,2.009444141,15.56387812,7.179246866,0,0.105911374,0,0,0
25653,31553.28526,10.16.2015 18:20:12,3141.387479,10,1,0.053750385,4.199773312,3.990050063,2.009444141,15.56394182,7.179246866,-3.23296E-05,0.105911374,0,0,0
25654,31554.28526,10.16.2015 18:20:13,3142.387481,10,1,0.053750385,4.199773312,3.990064981,2.009444141,15.56400447,7.179246866,0,0.105911374,0,0,0
25655,31555.30086,10.16.2015 18:20:14,3143.403076,10,1,0.053569049,4.199773312,3.990080124,2.009444141,15.56406807,7.179246866,-3.23296E-05,0.105911374,0,0,0
25656,31556.31649,10.16.2015 18:20:16,3144.418704,10,1,0.053569049,4.199773312,3.99009526,2.009444141,15.56413164,7.179246866,-3.23296E-05,0.105911374,0,0,0
25657,31557.33213,10.16.2015 18:20:17,3145.434349,10,1,0.053569049,4.199934959,3.990110384,2.009444141,15.56419516,7.179246866,3.23296E-05,0.105911374,0,0,0
25658,31558.34773,10.16.2015 18:20:18,3146.449942,10,1,0.053931717,4.199934959,3.990125508,2.009444141,15.56425868,7.179246866,3.23296E-05,0.105911374,0,0,0
25659,31559.34773,10.16.2015 18:20:19,3147.449945,10,1,0.053569049,4.199934959,3.990140396,2.009444141,15.5643212,7.179246866,3.23296E-05,0.105911374,0,0,0
25660,31560.36323,10.16.2015 18:20:20,3148.46545,10,1,0.053387716,4.199934959,3.990155509,2.009444141,15.56438468,7.179246866,0,0.105911374,0,0,0
25661,31561.37893,10.16.2015 18:20:21,3149.481146,10,1,0.053569049,4.199934959,3.990170609,2.009444141,15.56444809,7.179246866,3.23296E-05,0.105911374,0,0,0
25662,31562.39384,10.16.2015 18:20:22,3150.496056,10,1,0.053387716,4.199934959,3.990185456,2.009444141,15.56451045,7.179246866,3.23296E-05,0.105911374,0,0,0
25663,31563.39451,10.16.2015 18:20:23,3151.496726,10,1,0.053206384,4.199773312,3.990200516,2.009444141,15.5645737,7.179246866,0,0.105911374,0,0,0
25664,31564.41012,10.16.2015 18:20:24,3152.512342,10,1,0.053387716,4.199773312,3.990215571,2.009444141,15.56463693,7.179246866,0,0.105911374,0,0,0
25665,31565.41023,10.16.2015 18:20:25,3153.512449,10,1,0.053387716,4.199773312,3.990230378,2.009444141,15.56469911,7.179246866,0,0.105911374,0,0,0
25666,31566.42581,10.16.2015 18:20:26,3154.528024,10,1,0.053387716,4.199773312,3.990245415,2.009444141,15.56476227,7.179246866,-3.23296E-05,0.105911374,0,0,0
25667,31567.42583,10.16.2015 18:20:27,3155.528052,10,1,0.053206384,4.199934959,3.990260201,2.009444141,15.56482437,7.179246866,3.23296E-05,0.105911374,0,0,0
25668,31568.42596,10.16.2015 18:20:28,3156.528176,10,1,0.053206384,4.199773312,3.990274991,2.009444141,15.56488648,7.179246866,0,0.105911374,0,0,0
25669,31569.44178,10.16.2015 18:20:29,3157.543998,10,1,0.053025048,4.199773312,3.99029001,2.009444141,15.56494956,7.179246866,-3.23296E-05,0.105911374,0,0,0
25670,31570.4571,10.16.2015 18:20:30,3158.559321,10,1,0.053206384,4.199773312,3.990305011,2.009444141,15.56501256,7.179246866,-3.23296E-05,0.105911374,0,0,0
25671,31571.47258,10.16.2015 18:20:31,3159.574794,10,1,0.053025048,4.199934959,3.990319995,2.009444141,15.5650755,7.179246866,0,0.105911374,0,0,0
25672,31572.48742,10.16.2015 18:20:32,3160.589634,10,1,0.053206384,4.199773312,3.990334964,2.009444141,15.56513836,7.179246866,0,0.105911374,0,0,0
25673,31573.48817,10.16.2015 18:20:33,3161.590385,10,1,0.052843716,4.199934959,3.990349709,2.009444141,15.56520029,7.179246866,3.23296E-05,0.105911374,0,0,0
25674,31574.50378,10.16.2015 18:20:34,3162.606,10,1,0.053025048,4.199934959,3.990364657,2.009444141,15.56526307,7.179246866,0,0.105911374,0,0,0
25675,31575.51874,10.16.2015 18:20:35,3163.620961,10,1,0.053025048,4.199773312,3.990379591,2.009444141,15.56532579,7.179246866,0,0.105911374,0,0,0
25676,31576.519,10.16.2015 18:20:36,3164.621216,10,1,0.052843716,4.199773312,3.9903943,2.009444141,15.56538756,7.179246866,-3.23296E-05,0.105911374,0,0,0
25677,31577.51908,10.16.2015 18:20:37,3165.621301,10,1,0.053025048,4.200097084,3.990408991,2.009444141,15.56544927,7.179246866,3.24249E-05,0.105911374,0,0,0
25678,31578.53506,10.16.2015 18:20:38,3166.637272,10,1,0.052843716,4.199934959,3.990423914,2.009444141,15.56551194,7.179246866,3.23296E-05,0.105911374,0,0,0
25679,31579.5506,10.16.2015 18:20:39,3167.65282,10,1,0.05266238,4.199773312,3.990438829,2.009444141,15.56557458,7.179246866,0,0.105911374,0,0,0
25680,31580.56622,10.16.2015 18:20:40,3168.668439,10,1,0.053025048,4.200097084,3.990453731,2.009444141,15.56563717,7.179246866,3.24249E-05,0.105911374,0,0,0
25681,31581.58185,10.16.2015 18:20:41,3169.684063,10,1,0.052481048,4.199773312,3.990468606,2.009444141,15.56569964,7.179246866,-3.23296E-05,0.105911374,0,0,0
25682,31582.59749,10.16.2015 18:20:42,3170.699702,10,1,0.052843716,4.199934959,3.99048347,2.009444141,15.56576207,7.179246866,0,0.105911374,0,0,0
25683,31583.61307,10.16.2015 18:20:43,3171.715283,10,1,0.052843716,4.199934959,3.99049833,2.009444141,15.56582448,7.179246866,0,0.105911374,0,0,0
25684,31584.62878,10.16.2015 18:20:44,3172.730993,10,1,0.052481048,4.199934959,3.990513185,2.009444141,15.56588687,7.179246866,0,0.105911374,0,0,0
25685,31585.64427,10.16.2015 18:20:45,3173.746489,10,1,0.05266238,4.199934959,3.990528029,2.009444141,15.56594921,7.179246866,3.23296E-05,0.105911374,0,0,0
25686,31586.65898,10.16.2015 18:20:46,3174.761198,10,1,0.052481048,4.199773312,3.990542162,2.009444141,15.56600857,7.179246866,-3.23296E-05,0.105911374,0,0,0
25687,31587.65987,10.16.2015 18:20:47,3175.762087,10,1,0.052481048,4.199773312,3.990557437,2.009444141,15.56607272,7.179246866,-6.47545E-05,0.105911374,0,0,0
25688,31588.67548,10.16.2015 18:20:48,3176.777699,10,1,0.052481048,4.199773312,3.990572257,2.009444141,15.56613496,7.179246866,-3.23296E-05,0.105911374,0,0,0
25689,31589.6911,10.16.2015 18:20:49,3177.793319,10,1,0.052481048,4.199934959,3.990587065,2.009444141,15.56619715,7.179246866,3.23296E-05,0.105911374,0,0,0
25690,31590.70672,10.16.2015 18:20:50,3178.808938,10,1,0.05266238,4.199934959,3.990601863,2.009444141,15.5662593,7.179246866,3.23296E-05,0.105911374,0,0,0
25691,31591.72234,10.16.2015 18:20:51,3179.824553,10,1,0.052481048,4.199934959,3.990616641,2.009444141,15.56632137,7.179246866,3.23296E-05,0.105911374,0,0,0
25692,31592.73795,10.16.2015 18:20:52,3180.840172,10,1,0.052299712,4.199934959,3.990631405,2.009444141,15.56638337,7.179246866,0,0.105911374,0,0,0
25693,31593.75269,10.16.2015 18:20:53,3181.854902,10,1,0.05211838,4.199773312,3.99064413,2.009444141,15.56643682,7.179246866,-3.23296E-05,0.105911374,0,0,0
25694,31594.7536,10.16.2015 18:20:54,3182.855816,10,1,0.052299712,4.199934959,3.990660677,2.009444141,15.56650631,7.179246866,0,0.105911374,0,0,0
25695,31595.76919,10.16.2015 18:20:55,3183.87141,10,1,0.05211838,4.199773312,3.990675405,2.009444141,15.56656817,7.179246866,-3.23296E-05,0.105911374,0,0,0
25696,31596.76924,10.16.2015 18:20:56,3184.871455,10,1,0.052299712,4.199773312,3.990689912,2.009444141,15.5666291,7.179246866,0,0.105911374,0,0,0
25697,31597.78482,10.16.2015 18:20:57,3185.887035,10,1,0.051937044,4.199773312,3.990704631,2.009444141,15.56669091,7.179246866,-3.23296E-05,0.105911374,0,0,0
25698,31598.80038,10.16.2015 18:20:58,3186.902595,10,1,0.052299712,4.200097084,3.990719335,2.009444141,15.56675267,7.179246866,3.24249E-05,0.105911374,0,0,0
25699,31599.80051,10.16.2015 18:20:59,3187.902729,10,1,0.051937044,4.199773312,3.990733817,2.009444141,15.56681349,7.179246866,0,0.105911374,0,0,0
25700,31600.81598,10.16.2015 18:21:00,3188.918192,10,1,0.05211838,4.199934959,3.990748497,2.009444141,15.56687515,7.179246866,3.23296E-05,0.105911374,0,0,0
25701,31601.81598,10.16.2015 18:21:01,3189.918197,10,1,0.051937044,4.199934959,3.990762942,2.009444141,15.56693581,7.179246866,0,0.105911374,0,0,0
25702,31602.83092,10.16.2015 18:21:02,3190.933141,10,1,0.051755711,4.199773312,3.990777605,2.009444141,15.5669974,7.179246866,0,0.105911374,0,0,0
25703,31603.8316,10.16.2015 18:21:03,3191.933822,10,1,0.051937044,4.199934959,3.990792038,2.009444141,15.56705802,7.179246866,0,0.105911374,0,0,0
25704,31604.83164,10.16.2015 18:21:04,3192.933855,10,1,0.051937044,4.199773312,3.990806465,2.009444141,15.56711861,7.179246866,-3.23296E-05,0.105911374,0,0,0
25705,31605.84718,10.16.2015 18:21:05,3193.949393,10,1,0.051755711,4.199773312,3.990821096,2.009444141,15.56718006,7.179246866,-3.23296E-05,0.105911374,0,0,0
25706,31606.86288,10.16.2015 18:21:06,3194.965099,10,1,0.051755711,4.199934959,3.990835726,2.009444141,15.5672415,7.179246866,0,0.105911374,0,0,0
25707,31607.87845,10.16.2015 18:21:07,3195.980665,10,1,0.051574379,4.199773312,3.990850335,2.009444141,15.56730285,7.179246866,-3.23296E-05,0.105911374,0,0,0
25708,31608.87848,10.16.2015 18:21:08,3196.980696,10,1,0.051755711,4.199773312,3.990864713,2.009444141,15.56736324,7.179246866,-3.23296E-05,0.105911374,0,0,0
25709,31609.89401,10.16.2015 18:21:09,3197.996227,10,1,0.051755711,4.199934959,3.990879324,2.009444141,15.5674246,7.179246866,3.23296E-05,0.105911374,0,0,0
25710,31610.9097,10.16.2015 18:21:10,3199.011912,10,1,0.051937044,4.200097084,3.990893911,2.009444141,15.56748587,7.179246866,6.47545E-05,0.105911374,0,0,0
25711,31611.92526,10.16.2015 18:21:11,3200.02748,10,1,0.051755711,4.199934959,3.99090849,2.009444141,15.5675471,7.179246866,3.23296E-05,0.105911374,0,0,0
25712,31612.94039,10.16.2015 18:21:12,3201.042608,10,1,0.051574379,4.199773312,3.990923038,2.009444141,15.5676082,7.179246866,0,0.105911374,0,0,0
25713,31613.94049,10.16.2015 18:21:13,3202.042706,10,1,0.051393043,4.199934959,3.990937372,2.009444141,15.5676684,7.179246866,0,0.105911374,0,0,0
25714,31614.95649,10.16.2015 18:21:14,3203.058712,10,1,0.051574379,4.199773312,3.990951907,2.009444141,15.56772944,7.179246866,-3.23296E-05,0.105911374,0,0,0
25715,31615.97209,10.16.2015 18:21:15,3204.074303,10,1,0.051755711,4.199934959,3.990966439,2.009444141,15.56779048,7.179246866,0,0.105911374,0,0,0
25716,31616.98709,10.16.2015 18:21:16,3205.089302,10,1,0.051574379,4.199934959,3.990980733,2.009444141,15.56785051,7.179246866,3.23296E-05,0.105911374,0,0,0
25717,31617.98769,10.16.2015 18:21:17,3206.089909,10,1,0.051393043,4.199934959,3.990995233,2.009444141,15.56791141,7.179246866,3.23296E-05,0.105911374,0,0,0
25718,31618.98774,10.16.2015 18:21:18,3207.089954,10,1,0.051393043,4.199934959,3.991009517,2.009444141,15.5679714,7.179246866,0,0.105911374,0,0,0
25719,31620.00329,10.16.2015 18:21:19,3208.105509,10,1,0.051393043,4.199773312,3.991024005,2.009444141,15.56803224,7.179246866,0,0.105911374,0,0,0
25720,31621.01881,10.16.2015 18:21:20,3209.121031,10,1,0.051211711,4.199773312,3.99103849,2.009444141,15.56809308,7.179246866,-3.23296E-05,0.105911374,0,0,0
25721,31622.01888,10.16.2015 18:21:21,3210.121099,10,1,0.051211711,4.199934959,3.991052734,2.009444141,15.56815291,7.179246866,0,0.105911374,0,0,0
25722,31623.03421,10.16.2015 18:21:22,3211.136431,10,1,0.051393043,4.200097084,3.991067187,2.009444141,15.5682136,7.179246866,3.24249E-05,0.105911374,0,0,0
25723,31624.03432,10.16.2015 18:21:23,3212.136538,10,1,0.051393043,4.199934959,3.991081412,2.009444141,15.56827335,7.179246866,3.23296E-05,0.105911374,0,0,0
25724,31625.05011,10.16.2015 18:21:24,3213.152327,10,1,0.051030375,4.199773312,3.99109585,2.009444141,15.56833399,7.179246866,-3.23296E-05,0.105911374,0,0,0
25725,31626.05023,10.16.2015 18:21:25,3214.152446,10,1,0.051030375,4.199773312,3.991110051,2.009444141,15.56839363,7.179246866,-3.23296E-05,0.105911374,0,0,0
25726,31627.06544,10.16.2015 18:21:26,3215.167657,10,1,0.051393043,4.199773312,3.991124465,2.009444141,15.56845417,7.179246866,0,0.105911374,0,0,0
25727,31628.06571,10.16.2015 18:21:27,3216.167922,10,1,0.051030375,4.199934959,3.991138644,2.009444141,15.56851372,7.179246866,0,0.105911374,0,0,0
25728,31629.06571,10.16.2015 18:21:28,3217.167929,10,1,0.051030375,4.199773312,3.991152823,2.009444141,15.56857327,7.179246866,0,0.105911374,0,0,0
25729,31630.0813,10.16.2015 18:21:29,3218.183515,10,1,0.051030375,4.199934959,3.991167206,2.009444141,15.56863367,7.179246866,3.23296E-05,0.105911374,0,0,0
25730,31631.0969,10.16.2015 18:21:30,3219.199121,10,1,0.050849043,4.199773312,3.991181579,2.009444141,15.56869404,7.179246866,-3.23296E-05,0.105911374,0,0,0
25731,31632.11253,10.16.2015 18:21:31,3220.214749,10,1,0.050849043,4.199773312,3.991195943,2.009444141,15.56875436,7.179246866,-3.23296E-05,0.105911374,0,0,0
25732,31633.11253,10.16.2015 18:21:32,3221.21475,10,1,0.050849043,4.199773312,3.991210081,2.009444141,15.56881374,7.179246866,-3.23296E-05,0.105911374,0,0,0
25733,31634.12815,10.16.2015 18:21:33,3222.230364,10,1,0.050849043,4.199934959,3.991224425,2.009444141,15.56887398,7.179246866,3.23296E-05,0.105911374,0,0,0
25734,31635.1282,10.16.2015 18:21:34,3223.230416,10,1,0.050849043,4.199773312,3.991238544,2.009444141,15.56893328,7.179246866,-3.23296E-05,0.105911374,0,0,0
25735,31636.14386,10.16.2015 18:21:35,3224.246076,10,1,0.050667707,4.199934959,3.991252874,2.009444141,15.56899346,7.179246866,3.23296E-05,0.105911374,0,0,0
25736,31637.15934,10.16.2015 18:21:36,3225.261559,10,1,0.050667707,4.199773312,3.991267194,2.009444141,15.56905361,7.179246866,3.24249E-05,0.105911374,0,0,0
25737,31638.17497,10.16.2015 18:21:37,3226.277189,10,1,0.050849043,4.199773312,3.991281523,2.009444141,15.56911379,7.179246866,-3.23296E-05,0.105911374,0,0,0
25738,31639.1906,10.16.2015 18:21:38,3227.292818,10,1,0.050849043,4.199934959,3.991295828,2.009444141,15.56917387,7.179246866,3.23296E-05,0.105911374,0,0,0
25739,31640.20618,10.16.2015 18:21:39,3228.308395,10,1,0.050486375,4.199934959,3.991310125,2.009444141,15.56923391,7.179246866,3.23296E-05,0.105911374,0,0,0
25740,31641.2062,10.16.2015 18:21:40,3229.308414,10,1,0.050486375,4.199773312,3.991324196,2.009444141,15.56929301,7.179246866,-3.23296E-05,0.105911374,0,0,0
25741,31642.20625,10.16.2015 18:21:41,3230.308463,10,1,0.050667707,4.200097084,3.991338255,2.009444141,15.56935205,7.179246866,3.24249E-05,0.105911374,0,0,0
25742,31643.22178,10.16.2015 18:21:42,3231.323993,10,1,0.050305042,4.199773312,3.991352526,2.009444141,15.56941199,7.179246866,0,0.105911374,0,0,0
25743,31644.2374,10.16.2015 18:21:43,3232.339619,10,1,0.050486375,4.199934959,3.991366785,2.009444141,15.56947187,7.179246866,3.23296E-05,0.105911374,0,0,0
25744,31645.25301,10.16.2015 18:21:44,3233.355225,10,1,0.050486375,4.199934959,3.991381038,2.009444141,15.56953173,7.179246866,0,0.105911374,0,0,0
25745,31646.25301,10.16.2015 18:21:45,3234.355231,10,1,0.050486375,4.199934959,3.991395061,2.009444141,15.56959063,7.179246866,3.23296E-05,0.105911374,0,0,0
25746,31647.25306,10.16.2015 18:21:46,3235.355275,10,1,0.050305042,4.199773312,3.991409071,2.009444141,15.56964947,7.179246866,0,0.105911374,0,0,0
25747,31648.26861,10.16.2015 18:21:47,3236.370823,10,1,0.050305042,4.199773312,3.991423281,2.009444141,15.56970915,7.179246866,-3.23296E-05,0.105911374,0,0,0
25748,31649.28422,10.16.2015 18:21:48,3237.386434,10,1,0.050123706,4.199773312,3.991437487,2.009444141,15.56976881,7.179246866,0,0.105911374,0,0,0
25749,31650.2999,10.16.2015 18:21:49,3238.402113,10,1,0.050486375,4.199934959,3.991451689,2.009444141,15.56982846,7.179246866,0,0.105911374,0,0,0
25750,31651.31544,10.16.2015 18:21:51,3239.417662,10,1,0.050305042,4.199934959,3.991465876,2.009444141,15.56988804,7.179246866,0,0.105911374,0,0,0
25751,31652.33106,10.16.2015 18:21:52,3240.433281,10,1,0.049942374,4.199773312,3.99148004,2.009444141,15.56994753,7.179246866,-3.23296E-05,0.105911374,0,0,0
25752,31653.33108,10.16.2015 18:21:53,3241.4333,10,1,0.049942374,4.199773312,3.991493991,2.009444141,15.57000612,7.179246866,-3.23296E-05,0.105911374,0,0,0
25753,31654.34658,10.16.2015 18:21:54,3242.448797,10,1,0.050123706,4.199934959,3.991508156,2.009444141,15.57006561,7.179246866,0,0.105911374,0,0,0
25754,31655.3623,10.16.2015 18:21:55,3243.464518,10,1,0.050305042,4.200097084,3.991522329,2.009444141,15.57012514,7.179246866,3.24249E-05,0.105911374,0,0,0
25755,31656.37797,10.16.2015 18:21:56,3244.480184,10,1,0.050305042,4.199934959,3.991536478,2.009444141,15.57018456,7.179246866,3.23296E-05,0.105911374,0,0,0
25756,31657.39351,10.16.2015 18:21:57,3245.495726,10,1,0.050123706,4.199934959,3.991550619,2.009444141,15.57024395,7.179246866,0,0.105911374,0,0,0
25757,31658.39354,10.16.2015 18:21:58,3246.495752,10,1,0.049942374,4.199773312,3.991564531,2.009444141,15.57030238,7.179246866,0,0.105911374,0,0,0
25758,31659.39354,10.16.2015 18:21:59,3247.495757,10,1,0.050123706,4.200097084,3.991578433,2.009444141,15.57036077,7.179246866,3.24249E-05,0.105911374,0,0,0
25759,31660.40908,10.16.2015 18:22:00,3248.511301,10,1,0.050123706,4.199934959,3.991592552,2.009444141,15.57042006,7.179246866,3.23296E-05,0.105911374,0,0,0
25760,31661.42485,10.16.2015 18:22:01,3249.527063,10,1,0.049942374,4.199934959,3.991606652,2.009444141,15.57047928,7.179246866,3.23296E-05,0.105911374,0,0,0
25761,31662.42485,10.16.2015 18:22:02,3250.527069,10,1,0.049942374,4.199934959,3.991620516,2.009444141,15.57053751,7.179246866,3.23296E-05,0.105911374,0,0,0
25762,31663.42504,10.16.2015 18:22:03,3251.527258,10,1,0.049761038,4.199934959,3.991634384,2.009444141,15.57059575,7.179246866,3.23296E-05,0.105911374,0,0,0
25763,31664.44004,10.16.2015 18:22:04,3252.54226,10,1,0.049942374,4.199934959,3.991648233,2.009444141,15.57065392,7.179246866,0,0.105911374,0,0,0
25764,31665.45604,10.16.2015 18:22:05,3253.558254,10,1,0.049761038,4.199773312,3.991662514,2.009444141,15.5707139,7.179246866,-3.23296E-05,0.105911374,0,0,0
25765,31666.47133,10.16.2015 18:22:06,3254.57355,10,1,0.049942374,4.199934959,3.991676557,2.009444141,15.57077288,7.179246866,0,0.105911374,0,0,0
25766,31667.47135,10.16.2015 18:22:07,3255.573562,10,1,0.049942374,4.199934959,3.991690388,2.009444141,15.57083096,7.179246866,0,0.105911374,0,0,0
25767,31668.47153,10.16.2015 18:22:08,3256.573744,10,1,0.049761038,4.199773312,3.991704214,2.009444141,15.57088903,7.179246866,0,0.105911374,0,0,0
25768,31669.48717,10.16.2015 18:22:09,3257.589383,10,1,0.049761038,4.199934959,3.991718244,2.009444141,15.57094796,7.179246866,3.23296E-05,0.105911374,0,0,0
25769,31670.50272,10.16.2015 18:22:10,3258.604934,10,1,0.049761038,4.200097084,3.991732258,2.009444141,15.57100681,7.179246866,6.47545E-05,0.105911374,0,0,0
25770,31671.51837,10.16.2015 18:22:11,3259.620586,10,1,0.049579706,4.199773312,3.991746262,2.009444141,15.57106563,7.179246866,0,0.105911374,0,0,0
25771,31672.53379,10.16.2015 18:22:12,3260.636011,10,1,0.049761038,4.199934959,3.99176024,2.009444141,15.57112433,7.179246866,0,0.105911374,0,0,0
25772,31673.53394,10.16.2015 18:22:13,3261.636157,10,1,0.049579706,4.199934959,3.991774011,2.009444141,15.57118217,7.179246866,0,0.105911374,0,0,0
25773,31674.54967,10.16.2015 18:22:14,3262.651885,10,1,0.049579706,4.199934959,3.991787976,2.009444141,15.57124082,7.179246866,0,0.105911374,0,0,0
25774,31675.56525,10.16.2015 18:22:15,3263.66747,10,1,0.049217038,4.199611187,3.991801934,2.009444141,15.57129944,7.179246866,-6.47545E-05,0.105911374,0,0,0
25775,31676.58085,10.16.2015 18:22:16,3264.683062,10,1,0.04939837,4.199773312,3.991815882,2.009444141,15.57135802,7.179246866,0,0.105911374,0,0,0
25776,31677.59648,10.16.2015 18:22:17,3265.698693,10,1,0.04939837,4.199773312,3.991829821,2.009444141,15.57141656,7.179246866,-3.23296E-05,0.105911374,0,0,0
25777,31678.61202,10.16.2015 18:22:18,3266.714234,10,1,0.049217038,4.199773312,3.991843742,2.009444141,15.57147503,7.179246866,-6.47545E-05,0.105911374,0,0,0
25778,31679.61203,10.16.2015 18:22:19,3267.71425,10,1,0.049217038,4.199934959,3.991857452,2.009444141,15.57153261,7.179246866,0,0.105911374,0,0,0
